graph_type,nodes,edges,greatest_time,strongly_connected,path_length
data/wico-graph/Non_Conspiracy_Graphs/,6,8,74839,3,1
data/wico-graph/Non_Conspiracy_Graphs/,17,12,36816,14,1
data/wico-graph/Non_Conspiracy_Graphs/,97,191,167541,41,0
data/wico-graph/Non_Conspiracy_Graphs/,89,195,391895,47,0
data/wico-graph/Non_Conspiracy_Graphs/,100,60,7926810,83,1
data/wico-graph/Non_Conspiracy_Graphs/,88,47,8988370,71,0
data/wico-graph/Non_Conspiracy_Graphs/,33,57,200738,20,2
data/wico-graph/Non_Conspiracy_Graphs/,39,153,67764,10,1
data/wico-graph/Non_Conspiracy_Graphs/,95,205,2673028,68,2
data/wico-graph/Non_Conspiracy_Graphs/,87,401,366526,42,1
data/wico-graph/Non_Conspiracy_Graphs/,74,22,3761026,66,0
data/wico-graph/Non_Conspiracy_Graphs/,29,62,16951,11,0
data/wico-graph/Non_Conspiracy_Graphs/,93,124,2299540,75,1
data/wico-graph/Non_Conspiracy_Graphs/,89,89,1009376,85,0
data/wico-graph/Non_Conspiracy_Graphs/,9,23,4347,1,1
data/wico-graph/Non_Conspiracy_Graphs/,91,98,962789,81,1
data/wico-graph/Non_Conspiracy_Graphs/,13,13,144802,12,1
data/wico-graph/Non_Conspiracy_Graphs/,87,215,178801,39,3
data/wico-graph/Non_Conspiracy_Graphs/,47,44,26335,45,1
data/wico-graph/Non_Conspiracy_Graphs/,7,9,14267,5,1
data/wico-graph/Non_Conspiracy_Graphs/,93,746,24137646,25,1
data/wico-graph/Non_Conspiracy_Graphs/,94,114,3203871,72,1
data/wico-graph/Non_Conspiracy_Graphs/,92,246,1177639,59,2
data/wico-graph/Non_Conspiracy_Graphs/,6,3,55420,6,0
data/wico-graph/Non_Conspiracy_Graphs/,7,11,185908,5,0
data/wico-graph/Non_Conspiracy_Graphs/,87,223,32316334,62,0
data/wico-graph/Non_Conspiracy_Graphs/,94,327,216841,37,0
data/wico-graph/Non_Conspiracy_Graphs/,25,21,53478,25,1
data/wico-graph/Non_Conspiracy_Graphs/,95,47,11135514,94,0
data/wico-graph/Non_Conspiracy_Graphs/,88,73,193458,80,1
data/wico-graph/Non_Conspiracy_Graphs/,88,139,10626749,69,1
data/wico-graph/Non_Conspiracy_Graphs/,51,56,210585,49,1
data/wico-graph/Non_Conspiracy_Graphs/,94,102,351310,80,1
data/wico-graph/Non_Conspiracy_Graphs/,5,4,4493,5,1
data/wico-graph/Non_Conspiracy_Graphs/,93,92,3361057,70,0
data/wico-graph/Non_Conspiracy_Graphs/,99,180,431072,55,1
data/wico-graph/Non_Conspiracy_Graphs/,12,3,5705248,12,0
data/wico-graph/Non_Conspiracy_Graphs/,29,121,804867,5,2
data/wico-graph/Non_Conspiracy_Graphs/,92,92,707414,84,2
data/wico-graph/Non_Conspiracy_Graphs/,25,30,242058,20,0
data/wico-graph/Non_Conspiracy_Graphs/,88,556,164821,23,1
data/wico-graph/Non_Conspiracy_Graphs/,8,7,34281803,8,1
data/wico-graph/Non_Conspiracy_Graphs/,78,315,48727161,15,1
data/wico-graph/Non_Conspiracy_Graphs/,97,392,611038,39,0
data/wico-graph/Non_Conspiracy_Graphs/,73,239,92372,41,1
data/wico-graph/Non_Conspiracy_Graphs/,77,56,9150928,75,0
data/wico-graph/Non_Conspiracy_Graphs/,89,45,93322,76,0
data/wico-graph/Non_Conspiracy_Graphs/,69,36,1114197,65,0
data/wico-graph/Non_Conspiracy_Graphs/,61,237,15920909,22,1
data/wico-graph/Non_Conspiracy_Graphs/,29,120,103773,1,2
data/wico-graph/Non_Conspiracy_Graphs/,92,57,820332,80,1
data/wico-graph/Non_Conspiracy_Graphs/,16,35,12212369,5,1
data/wico-graph/Non_Conspiracy_Graphs/,6,11,24439,2,2
data/wico-graph/Non_Conspiracy_Graphs/,10,43,360174,2,1
data/wico-graph/Non_Conspiracy_Graphs/,90,17,11185867,85,0
data/wico-graph/Non_Conspiracy_Graphs/,95,77,1525565,91,1
data/wico-graph/Non_Conspiracy_Graphs/,13,12,28397,13,1
data/wico-graph/Non_Conspiracy_Graphs/,84,67,750557,78,0
data/wico-graph/Non_Conspiracy_Graphs/,39,89,39290,11,2
data/wico-graph/Non_Conspiracy_Graphs/,97,57,877674,84,0
data/wico-graph/Non_Conspiracy_Graphs/,87,33,210334,81,0
data/wico-graph/Non_Conspiracy_Graphs/,21,19,120267,21,1
data/wico-graph/Non_Conspiracy_Graphs/,82,168,74312684,43,1
data/wico-graph/Non_Conspiracy_Graphs/,97,848,3726394,2,1
data/wico-graph/Non_Conspiracy_Graphs/,31,107,100226,6,1
data/wico-graph/Non_Conspiracy_Graphs/,92,14,931701,86,0
data/wico-graph/Non_Conspiracy_Graphs/,97,311,207340,34,1
data/wico-graph/Non_Conspiracy_Graphs/,10,0,11770,10,0
data/wico-graph/Non_Conspiracy_Graphs/,9,29,86386,3,1
data/wico-graph/Non_Conspiracy_Graphs/,58,80,518578,30,0
data/wico-graph/Non_Conspiracy_Graphs/,89,61,829328,80,0
data/wico-graph/Non_Conspiracy_Graphs/,64,68,64492,58,2
data/wico-graph/Non_Conspiracy_Graphs/,29,28,51218,27,1
data/wico-graph/Non_Conspiracy_Graphs/,92,219,2332217,44,0
data/wico-graph/Non_Conspiracy_Graphs/,90,107,11070760,78,1
data/wico-graph/Non_Conspiracy_Graphs/,12,9,1289116,10,0
data/wico-graph/Non_Conspiracy_Graphs/,95,48,178302,83,0
data/wico-graph/Non_Conspiracy_Graphs/,97,309,254193,34,1
data/wico-graph/Non_Conspiracy_Graphs/,98,243,1480771,67,1
data/wico-graph/Non_Conspiracy_Graphs/,85,87,270748,82,0
data/wico-graph/Non_Conspiracy_Graphs/,97,47,568483,82,0
data/wico-graph/Non_Conspiracy_Graphs/,95,232,6815276,56,0
data/wico-graph/Non_Conspiracy_Graphs/,81,431,184218,11,1
data/wico-graph/Non_Conspiracy_Graphs/,96,130,8399397,82,0
data/wico-graph/Non_Conspiracy_Graphs/,8,6,1475,8,0
data/wico-graph/Non_Conspiracy_Graphs/,89,170,637873,45,0
data/wico-graph/Non_Conspiracy_Graphs/,95,121,316645,81,1
data/wico-graph/Non_Conspiracy_Graphs/,15,28,129139,3,1
data/wico-graph/Non_Conspiracy_Graphs/,97,172,11625757,59,0
data/wico-graph/Non_Conspiracy_Graphs/,100,268,10382456,58,0
data/wico-graph/Non_Conspiracy_Graphs/,92,48,2625001,84,0
data/wico-graph/Non_Conspiracy_Graphs/,94,72,1141140,93,1
data/wico-graph/Non_Conspiracy_Graphs/,91,448,61915781,29,0
data/wico-graph/Non_Conspiracy_Graphs/,90,161,10209211,55,0
data/wico-graph/Non_Conspiracy_Graphs/,91,75,648270,62,0
data/wico-graph/Non_Conspiracy_Graphs/,25,22,595958,25,1
data/wico-graph/Non_Conspiracy_Graphs/,20,16,83523,20,1
data/wico-graph/Non_Conspiracy_Graphs/,6,10,6701,1,1
data/wico-graph/Non_Conspiracy_Graphs/,17,15,341615,17,1
data/wico-graph/Non_Conspiracy_Graphs/,86,92,121292,72,1
data/wico-graph/Non_Conspiracy_Graphs/,89,70,7138413,73,0
data/wico-graph/Non_Conspiracy_Graphs/,94,157,8990989,55,0
data/wico-graph/Non_Conspiracy_Graphs/,8,26,15160456,2,1
data/wico-graph/Non_Conspiracy_Graphs/,34,54,127952,10,0
data/wico-graph/Non_Conspiracy_Graphs/,81,39,8850792,81,0
data/wico-graph/Non_Conspiracy_Graphs/,96,121,823500,77,0
data/wico-graph/Non_Conspiracy_Graphs/,98,494,11095640,30,0
data/wico-graph/Non_Conspiracy_Graphs/,89,25,9592181,82,0
data/wico-graph/Non_Conspiracy_Graphs/,94,109,12557821,75,0
data/wico-graph/Non_Conspiracy_Graphs/,75,73,63440,66,0
data/wico-graph/Non_Conspiracy_Graphs/,17,17,165449,15,0
data/wico-graph/Non_Conspiracy_Graphs/,26,22,379406,26,1
data/wico-graph/Non_Conspiracy_Graphs/,11,31,24729,2,0
data/wico-graph/Non_Conspiracy_Graphs/,87,72,192646,78,0
data/wico-graph/Non_Conspiracy_Graphs/,91,125,994756,73,3
data/wico-graph/Non_Conspiracy_Graphs/,99,129,861846,59,1
data/wico-graph/Non_Conspiracy_Graphs/,96,100,1098218,95,1
data/wico-graph/Non_Conspiracy_Graphs/,42,61,35761,27,4
data/wico-graph/Non_Conspiracy_Graphs/,91,110,574614,78,2
data/wico-graph/Non_Conspiracy_Graphs/,93,103,341591,62,0
data/wico-graph/Non_Conspiracy_Graphs/,28,30,64328,24,1
data/wico-graph/Non_Conspiracy_Graphs/,88,102,68504,78,2
data/wico-graph/Non_Conspiracy_Graphs/,83,201,107077247,35,1
data/wico-graph/Non_Conspiracy_Graphs/,26,24,60889,25,1
data/wico-graph/Non_Conspiracy_Graphs/,96,1709,139667,16,2
data/wico-graph/Non_Conspiracy_Graphs/,74,0,255498,74,0
data/wico-graph/Non_Conspiracy_Graphs/,86,101,250479,63,0
data/wico-graph/Non_Conspiracy_Graphs/,95,67,2302609,89,0
data/wico-graph/Non_Conspiracy_Graphs/,6,12,48078,4,1
data/wico-graph/Non_Conspiracy_Graphs/,78,55,4630642,75,0
data/wico-graph/Non_Conspiracy_Graphs/,72,34,4599047,67,3
data/wico-graph/Non_Conspiracy_Graphs/,6,4,34765,6,1
data/wico-graph/Non_Conspiracy_Graphs/,88,41,9895776,86,0
data/wico-graph/Non_Conspiracy_Graphs/,28,24,702680,28,0
data/wico-graph/Non_Conspiracy_Graphs/,94,227,491805,46,0
data/wico-graph/Non_Conspiracy_Graphs/,7,3,136856,7,0
data/wico-graph/Non_Conspiracy_Graphs/,89,54,348775,83,1
data/wico-graph/Non_Conspiracy_Graphs/,98,711,160255,21,1
data/wico-graph/Non_Conspiracy_Graphs/,90,91,11739894,82,1
data/wico-graph/Non_Conspiracy_Graphs/,85,50,6412695,79,0
data/wico-graph/Non_Conspiracy_Graphs/,90,506,146282,13,0
data/wico-graph/Non_Conspiracy_Graphs/,8,9,13589,6,1
data/wico-graph/Non_Conspiracy_Graphs/,27,24,91883,25,0
data/wico-graph/Non_Conspiracy_Graphs/,51,642,20532635,3,1
data/wico-graph/Non_Conspiracy_Graphs/,95,41,316078,82,0
data/wico-graph/Non_Conspiracy_Graphs/,40,85,338701,5,1
data/wico-graph/Non_Conspiracy_Graphs/,11,44,68581,4,1
data/wico-graph/Non_Conspiracy_Graphs/,6,9,7245,2,3
data/wico-graph/Non_Conspiracy_Graphs/,99,181,1370496,56,0
data/wico-graph/Non_Conspiracy_Graphs/,90,294,9715479,46,0
data/wico-graph/Non_Conspiracy_Graphs/,94,128,743750,56,0
data/wico-graph/Non_Conspiracy_Graphs/,88,244,111527191,37,1
data/wico-graph/Non_Conspiracy_Graphs/,92,121,3783405,51,0
data/wico-graph/Non_Conspiracy_Graphs/,92,208,475793,65,1
data/wico-graph/Non_Conspiracy_Graphs/,6,15,4812,2,1
data/wico-graph/Non_Conspiracy_Graphs/,30,247,520805,1,2
data/wico-graph/Non_Conspiracy_Graphs/,93,66,802345,86,1
data/wico-graph/Non_Conspiracy_Graphs/,91,58,698891,86,0
data/wico-graph/Non_Conspiracy_Graphs/,8,12,16732,5,1
data/wico-graph/Non_Conspiracy_Graphs/,95,103,9152726,63,0
data/wico-graph/Non_Conspiracy_Graphs/,10,7,173761,10,1
data/wico-graph/Non_Conspiracy_Graphs/,84,45,1683095,82,1
data/wico-graph/Non_Conspiracy_Graphs/,22,22,1285948,18,0
data/wico-graph/Non_Conspiracy_Graphs/,48,136,373612,7,1
data/wico-graph/Non_Conspiracy_Graphs/,8,14,23798,2,1
data/wico-graph/Non_Conspiracy_Graphs/,90,18,175540,86,1
data/wico-graph/Non_Conspiracy_Graphs/,96,95,375093,78,0
data/wico-graph/Non_Conspiracy_Graphs/,92,219,5293420,59,1
data/wico-graph/Non_Conspiracy_Graphs/,92,552,416959,15,1
data/wico-graph/Non_Conspiracy_Graphs/,84,105,37834,73,1
data/wico-graph/Non_Conspiracy_Graphs/,93,127,322505,73,1
data/wico-graph/Non_Conspiracy_Graphs/,6,7,3046350,5,1
data/wico-graph/Non_Conspiracy_Graphs/,88,42,12690438,78,0
data/wico-graph/Non_Conspiracy_Graphs/,77,24,10225311,68,0
data/wico-graph/Non_Conspiracy_Graphs/,90,537,9798335,45,0
data/wico-graph/Non_Conspiracy_Graphs/,91,550,37326042,22,1
data/wico-graph/Non_Conspiracy_Graphs/,87,75,5369842,84,0
data/wico-graph/Non_Conspiracy_Graphs/,88,14,7815780,84,0
data/wico-graph/Non_Conspiracy_Graphs/,21,17,30414,21,1
data/wico-graph/Non_Conspiracy_Graphs/,11,9,374738,9,1
data/wico-graph/Non_Conspiracy_Graphs/,85,339,1071106,55,0
data/wico-graph/Non_Conspiracy_Graphs/,92,181,101968,55,0
data/wico-graph/Non_Conspiracy_Graphs/,96,200,128878,47,1
data/wico-graph/Non_Conspiracy_Graphs/,88,85,5966974,82,0
data/wico-graph/Non_Conspiracy_Graphs/,94,41,6826669,86,0
data/wico-graph/Non_Conspiracy_Graphs/,90,50,521426,76,1
data/wico-graph/Non_Conspiracy_Graphs/,91,43,243333,80,0
data/wico-graph/Non_Conspiracy_Graphs/,32,28,10149799,21,1
data/wico-graph/Non_Conspiracy_Graphs/,91,138,7399280,76,1
data/wico-graph/Non_Conspiracy_Graphs/,91,141,7034678,67,2
data/wico-graph/Non_Conspiracy_Graphs/,90,29,12036862,79,0
data/wico-graph/Non_Conspiracy_Graphs/,87,81,174473,69,1
data/wico-graph/Non_Conspiracy_Graphs/,94,156,8641110,65,2
data/wico-graph/Non_Conspiracy_Graphs/,8,9,60918,6,1
data/wico-graph/Non_Conspiracy_Graphs/,92,99,319344,66,0
data/wico-graph/Non_Conspiracy_Graphs/,96,128,2448738,95,1
data/wico-graph/Non_Conspiracy_Graphs/,22,22,15616,21,1
data/wico-graph/Non_Conspiracy_Graphs/,32,127,8695,9,4
data/wico-graph/Non_Conspiracy_Graphs/,32,34,1219618,30,1
data/wico-graph/Non_Conspiracy_Graphs/,95,72,8659146,81,1
data/wico-graph/Non_Conspiracy_Graphs/,33,93,661542,21,0
data/wico-graph/Non_Conspiracy_Graphs/,97,87,75677,88,0
data/wico-graph/Non_Conspiracy_Graphs/,19,31,180013,12,1
data/wico-graph/Non_Conspiracy_Graphs/,92,152,426376,61,1
data/wico-graph/Non_Conspiracy_Graphs/,88,102,451241,80,1
data/wico-graph/Non_Conspiracy_Graphs/,83,582,817024,24,2
data/wico-graph/Non_Conspiracy_Graphs/,88,34,615397,80,0
data/wico-graph/Non_Conspiracy_Graphs/,27,31,30556,23,0
data/wico-graph/Non_Conspiracy_Graphs/,92,1422,796998,18,1
data/wico-graph/Non_Conspiracy_Graphs/,95,76,1321149,76,3
data/wico-graph/Non_Conspiracy_Graphs/,44,167,823971,24,2
data/wico-graph/Non_Conspiracy_Graphs/,93,291,1326921,61,2
data/wico-graph/Non_Conspiracy_Graphs/,39,117,190791,17,2
data/wico-graph/Non_Conspiracy_Graphs/,36,35,45112,34,1
data/wico-graph/Non_Conspiracy_Graphs/,77,369,110506,20,1
data/wico-graph/Non_Conspiracy_Graphs/,24,17,19486,24,1
data/wico-graph/Non_Conspiracy_Graphs/,93,180,237698,59,0
data/wico-graph/Non_Conspiracy_Graphs/,20,22,88581,16,2
data/wico-graph/Non_Conspiracy_Graphs/,14,49,51675,5,1
data/wico-graph/Non_Conspiracy_Graphs/,83,29,667720,74,0
data/wico-graph/Non_Conspiracy_Graphs/,91,72,2927400,74,0
data/wico-graph/Non_Conspiracy_Graphs/,26,19,285790,26,0
data/wico-graph/Non_Conspiracy_Graphs/,6,8,58179,3,1
data/wico-graph/Non_Conspiracy_Graphs/,11,34,1125791,4,1
data/wico-graph/Non_Conspiracy_Graphs/,62,75,231094,56,1
data/wico-graph/Non_Conspiracy_Graphs/,96,91,39934,92,1
data/wico-graph/Non_Conspiracy_Graphs/,90,37,2362646,79,0
data/wico-graph/Non_Conspiracy_Graphs/,83,75,1491137,61,0
data/wico-graph/Non_Conspiracy_Graphs/,14,9,72664,12,0
data/wico-graph/Non_Conspiracy_Graphs/,49,80,422016,25,0
data/wico-graph/Non_Conspiracy_Graphs/,85,39,587613,75,0
data/wico-graph/Non_Conspiracy_Graphs/,53,130,289252,34,1
data/wico-graph/Non_Conspiracy_Graphs/,89,308,10095652,50,0
data/wico-graph/Non_Conspiracy_Graphs/,15,21,79664,11,2
data/wico-graph/Non_Conspiracy_Graphs/,53,50,186600,53,0
data/wico-graph/Non_Conspiracy_Graphs/,88,66,6955000,80,0
data/wico-graph/Non_Conspiracy_Graphs/,93,256,6384910,27,0
data/wico-graph/Non_Conspiracy_Graphs/,5,2,7397,5,0
data/wico-graph/Non_Conspiracy_Graphs/,37,171,9957973,13,1
data/wico-graph/Non_Conspiracy_Graphs/,43,31,85443,39,0
data/wico-graph/Non_Conspiracy_Graphs/,86,71,5620812,80,1
data/wico-graph/Non_Conspiracy_Graphs/,6,3,31866,6,1
data/wico-graph/Non_Conspiracy_Graphs/,90,130,1803131,64,2
data/wico-graph/Non_Conspiracy_Graphs/,96,72,391317,82,1
data/wico-graph/Non_Conspiracy_Graphs/,96,56,4317072,70,0
data/wico-graph/Non_Conspiracy_Graphs/,86,82,1683536,72,0
data/wico-graph/Non_Conspiracy_Graphs/,39,51,196807,33,1
data/wico-graph/Non_Conspiracy_Graphs/,14,20,177505,9,1
data/wico-graph/Non_Conspiracy_Graphs/,96,262,10681358,51,0
data/wico-graph/Non_Conspiracy_Graphs/,96,74,2411272,79,0
data/wico-graph/Non_Conspiracy_Graphs/,87,204,417120,44,2
data/wico-graph/Non_Conspiracy_Graphs/,82,140,80729187,42,0
data/wico-graph/Non_Conspiracy_Graphs/,5,9,6394,2,2
data/wico-graph/Non_Conspiracy_Graphs/,31,72,255183,18,1
data/wico-graph/Non_Conspiracy_Graphs/,12,13,53728,10,1
data/wico-graph/Non_Conspiracy_Graphs/,23,118,129142,3,1
data/wico-graph/Non_Conspiracy_Graphs/,99,419,5775082,29,1
data/wico-graph/Non_Conspiracy_Graphs/,94,282,2085430,46,1
data/wico-graph/Non_Conspiracy_Graphs/,85,192,365802,47,0
data/wico-graph/Non_Conspiracy_Graphs/,11,16,238323,10,1
data/wico-graph/Non_Conspiracy_Graphs/,94,319,2506155,44,0
data/wico-graph/Non_Conspiracy_Graphs/,15,13,58649,15,1
data/wico-graph/Non_Conspiracy_Graphs/,37,33,95798,37,0
data/wico-graph/Non_Conspiracy_Graphs/,46,36,46124,45,0
data/wico-graph/Non_Conspiracy_Graphs/,12,11,121312,7,0
data/wico-graph/Non_Conspiracy_Graphs/,8,16,7777,1,1
data/wico-graph/Non_Conspiracy_Graphs/,41,69,73461,26,0
data/wico-graph/Non_Conspiracy_Graphs/,85,77,142419,81,0
data/wico-graph/Non_Conspiracy_Graphs/,97,50,62229461,83,0
data/wico-graph/Non_Conspiracy_Graphs/,31,49,383001,19,2
data/wico-graph/Non_Conspiracy_Graphs/,99,114,162139,70,0
data/wico-graph/Non_Conspiracy_Graphs/,28,81,62600,3,2
data/wico-graph/Non_Conspiracy_Graphs/,95,112,1570705,54,0
data/wico-graph/Non_Conspiracy_Graphs/,76,144,207306,59,1
data/wico-graph/Non_Conspiracy_Graphs/,7,3,71192,7,0
data/wico-graph/Non_Conspiracy_Graphs/,92,113,142281,83,1
data/wico-graph/Non_Conspiracy_Graphs/,63,159,878106,24,1
data/wico-graph/Non_Conspiracy_Graphs/,10,11,19188,8,1
data/wico-graph/Non_Conspiracy_Graphs/,7,13,1080072,3,1
data/wico-graph/Non_Conspiracy_Graphs/,82,67,139527,81,1
data/wico-graph/Non_Conspiracy_Graphs/,15,16,16304,14,1
data/wico-graph/Non_Conspiracy_Graphs/,90,138,1852706,65,0
data/wico-graph/Non_Conspiracy_Graphs/,92,103,5457786,75,2
data/wico-graph/Non_Conspiracy_Graphs/,76,103,453313,48,1
data/wico-graph/Non_Conspiracy_Graphs/,83,12,6905297,77,0
data/wico-graph/Non_Conspiracy_Graphs/,91,139,118562,61,2
data/wico-graph/Non_Conspiracy_Graphs/,96,636,11239365,16,0
data/wico-graph/Non_Conspiracy_Graphs/,93,183,151500,58,0
data/wico-graph/Non_Conspiracy_Graphs/,77,636,11355449,9,0
data/wico-graph/Non_Conspiracy_Graphs/,91,81,84290,84,1
data/wico-graph/Non_Conspiracy_Graphs/,79,206,85117804,35,1
data/wico-graph/Non_Conspiracy_Graphs/,79,14,1610524,79,1
data/wico-graph/Non_Conspiracy_Graphs/,94,195,972465,64,1
data/wico-graph/Non_Conspiracy_Graphs/,96,17,10752331,91,0
data/wico-graph/Non_Conspiracy_Graphs/,93,53,8661436,88,0
data/wico-graph/Non_Conspiracy_Graphs/,97,442,763804,26,1
data/wico-graph/Non_Conspiracy_Graphs/,84,79,9700450,73,1
data/wico-graph/Non_Conspiracy_Graphs/,91,758,33819376,10,1
data/wico-graph/Non_Conspiracy_Graphs/,88,59,4255474,84,0
data/wico-graph/Non_Conspiracy_Graphs/,36,81,450030,26,1
data/wico-graph/Non_Conspiracy_Graphs/,100,456,34396653,34,1
data/wico-graph/Non_Conspiracy_Graphs/,94,101,8874187,89,1
data/wico-graph/Non_Conspiracy_Graphs/,87,159,5063322,69,0
data/wico-graph/Non_Conspiracy_Graphs/,72,59,3479515,68,1
data/wico-graph/Non_Conspiracy_Graphs/,19,34,128076,10,0
data/wico-graph/Non_Conspiracy_Graphs/,13,12,9160037,12,1
data/wico-graph/Non_Conspiracy_Graphs/,31,5,32298,29,0
data/wico-graph/Non_Conspiracy_Graphs/,89,22,1745152,88,0
data/wico-graph/Non_Conspiracy_Graphs/,6,7,28603,3,0
data/wico-graph/Non_Conspiracy_Graphs/,6,5,319227,6,1
data/wico-graph/Non_Conspiracy_Graphs/,78,6,12295208,78,0
data/wico-graph/Non_Conspiracy_Graphs/,97,205,2074020,59,1
data/wico-graph/Non_Conspiracy_Graphs/,18,14,70500,18,0
data/wico-graph/Non_Conspiracy_Graphs/,7,10,82702,5,2
data/wico-graph/Non_Conspiracy_Graphs/,94,45,2677911,80,1
data/wico-graph/Non_Conspiracy_Graphs/,20,15,29855,19,0
data/wico-graph/Non_Conspiracy_Graphs/,91,100,71950,62,0
data/wico-graph/Non_Conspiracy_Graphs/,13,11,14063,13,1
data/wico-graph/Non_Conspiracy_Graphs/,52,55,111349,49,0
data/wico-graph/Non_Conspiracy_Graphs/,62,127,1476410,46,0
data/wico-graph/Non_Conspiracy_Graphs/,85,76,10824228,70,0
data/wico-graph/Non_Conspiracy_Graphs/,94,126,10120546,80,0
data/wico-graph/Non_Conspiracy_Graphs/,94,57,7240445,87,0
data/wico-graph/Non_Conspiracy_Graphs/,89,13,780889,84,0
data/wico-graph/Non_Conspiracy_Graphs/,95,174,127193,64,0
data/wico-graph/Non_Conspiracy_Graphs/,20,25,2409988,16,0
data/wico-graph/Non_Conspiracy_Graphs/,7,18,253899,2,2
data/wico-graph/Non_Conspiracy_Graphs/,83,87,9467218,63,0
data/wico-graph/Non_Conspiracy_Graphs/,34,62,344780,22,0
data/wico-graph/Non_Conspiracy_Graphs/,34,67,50502,20,1
data/wico-graph/Non_Conspiracy_Graphs/,94,228,2155592,58,1
data/wico-graph/Non_Conspiracy_Graphs/,15,15,524533,12,2
data/wico-graph/Non_Conspiracy_Graphs/,33,29,2705703,33,0
data/wico-graph/Non_Conspiracy_Graphs/,94,112,8680345,61,1
data/wico-graph/Non_Conspiracy_Graphs/,8,19,251422,4,1
data/wico-graph/Non_Conspiracy_Graphs/,89,73,159642,80,1
data/wico-graph/Non_Conspiracy_Graphs/,82,236,842085,46,1
data/wico-graph/Non_Conspiracy_Graphs/,93,198,164152,68,1
data/wico-graph/Non_Conspiracy_Graphs/,86,81,7752466,84,1
data/wico-graph/Non_Conspiracy_Graphs/,85,409,2079689,36,1
data/wico-graph/Non_Conspiracy_Graphs/,55,523,122372,5,0
data/wico-graph/Non_Conspiracy_Graphs/,98,141,190961,60,1
data/wico-graph/Non_Conspiracy_Graphs/,89,554,68177181,23,0
data/wico-graph/Non_Conspiracy_Graphs/,101,954,118606,12,1
data/wico-graph/Non_Conspiracy_Graphs/,54,47,84210,49,0
data/wico-graph/Non_Conspiracy_Graphs/,88,92,9339167,78,1
data/wico-graph/Non_Conspiracy_Graphs/,24,22,17264,21,1
data/wico-graph/Non_Conspiracy_Graphs/,88,231,219626,57,0
data/wico-graph/Non_Conspiracy_Graphs/,6,12,46083,1,1
data/wico-graph/Non_Conspiracy_Graphs/,96,358,4162539,50,1
data/wico-graph/Non_Conspiracy_Graphs/,95,195,119567,67,1
data/wico-graph/Non_Conspiracy_Graphs/,98,721,5192849,20,1
data/wico-graph/Non_Conspiracy_Graphs/,96,124,555827,73,1
data/wico-graph/Non_Conspiracy_Graphs/,91,179,2738829,66,1
data/wico-graph/Non_Conspiracy_Graphs/,89,634,343116,18,2
data/wico-graph/Non_Conspiracy_Graphs/,38,40,89582,35,2
data/wico-graph/Non_Conspiracy_Graphs/,93,67,6824616,84,2
data/wico-graph/Non_Conspiracy_Graphs/,52,111,629862,32,0
data/wico-graph/Non_Conspiracy_Graphs/,6,8,6973,3,1
data/wico-graph/Non_Conspiracy_Graphs/,94,125,190135,53,0
data/wico-graph/Non_Conspiracy_Graphs/,16,34,58666,2,1
data/wico-graph/Non_Conspiracy_Graphs/,55,53,55748,49,1
data/wico-graph/Non_Conspiracy_Graphs/,90,72,534655,90,1
data/wico-graph/Non_Conspiracy_Graphs/,87,47,3100980,81,0
data/wico-graph/Non_Conspiracy_Graphs/,43,35,339133,39,1
data/wico-graph/Non_Conspiracy_Graphs/,6,4,25915,6,1
data/wico-graph/Non_Conspiracy_Graphs/,98,65,94941,95,1
data/wico-graph/Non_Conspiracy_Graphs/,82,107,4102938,72,0
data/wico-graph/Non_Conspiracy_Graphs/,95,202,542907,63,0
data/wico-graph/Non_Conspiracy_Graphs/,8,14,20956,5,1
data/wico-graph/Non_Conspiracy_Graphs/,58,419,438607,29,0
data/wico-graph/Non_Conspiracy_Graphs/,99,252,225697,23,3
data/wico-graph/Non_Conspiracy_Graphs/,11,14,56055,4,1
data/wico-graph/Non_Conspiracy_Graphs/,84,33,8308291,83,0
data/wico-graph/Non_Conspiracy_Graphs/,31,45,307427,22,0
data/wico-graph/Non_Conspiracy_Graphs/,93,386,769914,35,1
data/wico-graph/Non_Conspiracy_Graphs/,91,113,6792742,76,2
data/wico-graph/Non_Conspiracy_Graphs/,88,167,1395811,51,2
data/wico-graph/Non_Conspiracy_Graphs/,93,122,8882766,73,0
data/wico-graph/Non_Conspiracy_Graphs/,84,398,537121,32,1
data/wico-graph/Non_Conspiracy_Graphs/,10,10,76427,8,0
data/wico-graph/Non_Conspiracy_Graphs/,33,37,130449,27,0
data/wico-graph/Non_Conspiracy_Graphs/,5,4,35990,5,1
data/wico-graph/Non_Conspiracy_Graphs/,87,116,464922,71,2
data/wico-graph/Non_Conspiracy_Graphs/,96,45,519992,93,1
data/wico-graph/Non_Conspiracy_Graphs/,87,99,585894,44,0
data/wico-graph/Non_Conspiracy_Graphs/,53,137,438777,30,2
data/wico-graph/Non_Conspiracy_Graphs/,46,69,28207,37,0
data/wico-graph/Non_Conspiracy_Graphs/,98,137,206025,72,1
data/wico-graph/Non_Conspiracy_Graphs/,92,141,6600716,61,0
data/wico-graph/Non_Conspiracy_Graphs/,13,21,58876,7,1
data/wico-graph/Non_Conspiracy_Graphs/,93,59,6852165,75,0
data/wico-graph/Non_Conspiracy_Graphs/,87,59,691219,85,0
